day,device,browser,channel,location,visitors,signups
2025-07-28,desktop,safari,organic,central,273,4
2025-07-28,desktop,safari,paid,northern,50,2
2025-07-28,desktop,safari,paid,southern,46,6
2025-07-28,desktop,safari,paid,eastern,18,1
2025-07-28,desktop,safari,paid,western,29,0
2025-07-28,desktop,safari,paid,central,103,5
2025-07-28,tablet,chrome,organic,northern,153,2
2025-07-28,tablet,chrome,organic,southern,102,4
2025-07-28,tablet,chrome,organic,eastern,43,1
2025-07-28,tablet,chrome,organic,western,84,3
2025-07-28,tablet,chrome,organic,central,222,5
2025-07-28,tablet,chrome,paid,northern,45,0
2025-07-28,tablet,chrome,paid,southern,40,2
2025-07-28,tablet,chrome,paid,eastern,11,0
2025-07-28,tablet,chrome,paid,western,35,1
2025-07-28,tablet,chrome,paid,central,96,5
2025-07-28,tablet,firefox,organic,northern,66,2
2025-07-28,tablet,firefox,organic,southern,54,4
2025-07-28,tablet,firefox,organic,eastern,23,0
2025-07-28,tablet,firefox,organic,western,47,1
2025-07-28,tablet,firefox,organic,central,131,0
2025-07-28,tablet,firefox,paid,northern,27,1
2025-07-28,tablet,firefox,paid,southern,36,0
2025-07-28,tablet,firefox,paid,eastern,9,0
2025-07-28,tablet,firefox,paid,western,22,0
2025-07-28,tablet,firefox,paid,central,49,2
2025-07-28,tablet,safari,organic,northern,53,1
2025-07-28,tablet,safari,organic,southern,42,3
2025-07-28,tablet,safari,organic,eastern,14,0
2025-07-28,tablet,safari,organic,western,37,0
2025-07-28,tablet,safari,organic,central,85,1
2025-07-28,tablet,safari,paid,northern,28,4
2025-07-28,tablet,safari,paid,southern,12,0
2025-07-28,tablet,safari,paid,eastern,9,0
2025-07-28,tablet,safari,paid,western,11,1
2025-07-28,tablet,safari,paid,central,35,0
2025-07-29,mobile,chrome,organic,northern,854,34
2025-07-29,mobile,chrome,organic,southern,674,25
2025-07-29,mobile,chrome,organic,eastern,271,4
2025-07-29,mobile,chrome,organic,western,464,16
2025-07-29,mobile,chrome,organic,central,1502,40
2025-07-29,mobile,chrome,paid,northern,322,21
2025-07-29,mobile,chrome,paid,southern,229,13
2025-07-29,mobile,chrome,paid,eastern,77,2
2025-07-29,mobile,chrome,paid,western,177,6
2025-07-29,mobile,chrome,paid,central,546,15
2025-07-29,mobile,firefox,organic,northern,419,16
2025-07-29,mobile,firefox,organic,southern,402,17
2025-07-29,mobile,firefox,organic,eastern,133,1
2025-07-29,mobile,firefox,organic,western,246,4
2025-07-29,mobile,firefox,organic,central,830,19
2025-07-29,mobile,firefox,paid,northern,125,7
2025-07-29,mobile,firefox,paid,southern,128,6
2025-07-29,mobile,firefox,paid,eastern,48,0
2025-07-29,mobile,firefox,paid,western,86,3
2025-07-29,mobile,firefox,paid,central,275,10
2025-07-29,mobile,safari,organic,northern,306,20
2025-07-29,mobile,safari,organic,southern,246,13
2025-07-29,mobile,safari,organic,eastern,92,0
2025-07-29,mobile,safari,organic,western,152,7
2025-07-29,mobile,safari,organic,central,542,11
2025-07-29,mobile,safari,paid,northern,124,7
2025-07-29,mobile,safari,paid,southern,76,3
2025-07-29,mobile,safari,paid,eastern,27,2
2025-07-29,mobile,safari,paid,western,50,3
2025-07-29,mobile,safari,paid,central,201,7
2025-07-29,desktop,chrome,organic,northern,424,26
2025-07-29,desktop,chrome,organic,southern,325,14
2025-07-29,desktop,chrome,organic,eastern,106,3
2025-07-29,desktop,chrome,organic,western,212,10
2025-07-29,desktop,chrome,organic,central,734,22
2025-07-29,desktop,chrome,paid,northern,122,11
2025-07-29,desktop,chrome,paid,southern,93,5
2025-07-29,desktop,chrome,paid,eastern,37,2
2025-07-29,desktop,chrome,paid,western,93,5
2025-07-29,desktop,chrome,paid,central,231,9
2025-07-29,desktop,firefox,organic,northern,207,10
2025-07-29,desktop,firefox,organic,southern,194,14
2025-07-29,desktop,firefox,organic,eastern,57,0
2025-07-29,desktop,firefox,organic,western,130,6
2025-07-29,desktop,firefox,organic,central,382,10
2025-07-29,desktop,firefox,paid,northern,66,2
2025-07-29,desktop,firefox,paid,southern,54,1
2025-07-29,desktop,firefox,paid,eastern,30,2
2025-07-29,desktop,firefox,paid,western,41,1
2025-07-29,desktop,firefox,paid,central,155,3
2025-07-29,desktop,safari,organic,northern,156,16
2025-07-29,desktop,safari,organic,southern,116,8
2025-07-29,desktop,safari,organic,eastern,46,1
2025-07-29,desktop,safari,organic,western,79,4
2025-07-29,desktop,safari,organic,central,269,8
2025-07-29,desktop,safari,paid,northern,64,7
2025-07-29,desktop,safari,paid,southern,33,3
2025-07-29,desktop,safari,paid,eastern,15,1
2025-07-29,desktop,safari,paid,western,25,0
2025-07-29,desktop,safari,paid,central,99,5
2025-07-29,tablet,chrome,organic,northern,133,2
2025-07-29,tablet,chrome,organic,southern,104,1
2025-07-29,tablet,chrome,organic,eastern,40,1
2025-07-29,tablet,chrome,organic,western,71,0
2025-07-29,tablet,chrome,organic,central,262,5
2025-07-29,tablet,chrome,paid,northern,36,3
2025-07-29,tablet,chrome,paid,southern,48,2
2025-07-29,tablet,chrome,paid,eastern,23,0
2025-07-29,tablet,chrome,paid,western,26,1
2025-07-29,tablet,chrome,paid,central,85,4
2025-07-29,tablet,firefox,organic,northern,72,3
2025-07-29,tablet,firefox,organic,southern,46,1
2025-07-29,tablet,firefox,organic,eastern,21,0
2025-07-29,tablet,firefox,organic,western,46,0
2025-07-29,tablet,firefox,organic,central,133,3
2025-07-29,tablet,firefox,paid,northern,23,0
2025-07-29,tablet,firefox,paid,southern,14,1
2025-07-29,tablet,firefox,paid,eastern,8,0
2025-07-29,tablet,firefox,paid,western,15,0
2025-07-29,tablet,firefox,paid,central,45,2
2025-07-29,tablet,safari,organic,northern,55,3
2025-07-29,tablet,safari,organic,southern,36,2
2025-07-29,tablet,safari,organic,eastern,15,1
2025-07-29,tablet,safari,organic,western,25,3
2025-07-29,tablet,safari,organic,central,89,4
2025-07-29,tablet,safari,paid,northern,21,2
2025-07-29,tablet,safari,paid,southern,20,1
2025-07-29,tablet,safari,paid,eastern,5,0
2025-07-29,tablet,safari,paid,western,11,0
2025-07-29,tablet,safari,paid,central,24,0
2025-07-30,mobile,chrome,organic,northern,661,28
2025-07-30,mobile,chrome,organic,southern,586,22
2025-07-30,mobile,chrome,organic,eastern,200,3
2025-07-30,mobile,chrome,organic,western,420,6
2025-07-30,mobile,chrome,organic,central,1422,26
2025-07-30,mobile,chrome,paid,northern,338,16
2025-07-30,mobile,chrome,paid,southern,327,10
2025-07-30,mobile,chrome,paid,eastern,123,5
2025-07-30,mobile,chrome,paid,western,214,7
2025-07-30,mobile,chrome,paid,central,777,26
2025-07-30,mobile,firefox,organic,northern,380,10
2025-07-30,mobile,firefox,organic,southern,324,6
2025-07-30,mobile,firefox,organic,eastern,119,2
2025-07-30,mobile,firefox,organic,western,239,4
2025-07-30,mobile,firefox,organic,central,781,20
2025-07-30,mobile,firefox,paid,northern,184,3
2025-07-30,mobile,firefox,paid,southern,180,7
2025-07-30,mobile,firefox,paid,eastern,65,4
2025-07-30,mobile,firefox,paid,western,111,3
2025-07-30,mobile,firefox,paid,central,427,6
2025-07-30,mobile,safari,organic,northern,285,10
2025-07-30,mobile,safari,organic,southern,248,10
2025-07-30,mobile,safari,organic,eastern,77,1
2025-07-30,mobile,safari,organic,western,159,5
2025-07-30,mobile,safari,organic,central,531,15
2025-07-30,mobile,safari,paid,northern,139,11
2025-07-30,mobile,safari,paid,southern,134,3
2025-07-30,mobile,safari,paid,eastern,44,0
2025-07-30,mobile,safari,paid,western,92,3
2025-07-30,mobile,safari,paid,central,284,9
2025-07-30,desktop,chrome,organic,northern,281,12
2025-07-30,desktop,chrome,organic,southern,311,17
2025-07-30,desktop,chrome,organic,eastern,127,4
2025-07-30,desktop,chrome,organic,western,210,4
2025-07-30,desktop,chrome,organic,central,695,18
2025-07-30,desktop,chrome,paid,northern,199,8
2025-07-30,desktop,chrome,paid,southern,143,6
2025-07-30,desktop,chrome,paid,eastern,42,0
2025-07-30,desktop,chrome,paid,western,112,3
2025-07-30,desktop,chrome,paid,central,380,13
2025-07-30,desktop,firefox,organic,northern,162,7
2025-07-30,desktop,firefox,organic,southern,159,4
2025-07-30,desktop,firefox,organic,eastern,58,5
2025-07-30,desktop,firefox,organic,western,136,4
2025-07-30,desktop,firefox,organic,central,344,4
2025-07-30,desktop,firefox,paid,northern,92,3
2025-07-30,desktop,firefox,paid,southern,84,5
2025-07-30,desktop,firefox,paid,eastern,30,3
2025-07-30,desktop,firefox,paid,western,78,3
2025-07-30,desktop,firefox,paid,central,216,10
2025-07-30,desktop,safari,organic,northern,121,6
2025-07-30,desktop,safari,organic,southern,118,5
2025-07-30,desktop,safari,organic,eastern,43,1
2025-07-30,desktop,safari,organic,western,91,4
2025-07-30,desktop,safari,organic,central,284,6
2025-07-30,desktop,safari,paid,northern,78,8
2025-07-30,desktop,safari,paid,southern,61,1
2025-07-30,desktop,safari,paid,eastern,25,1
2025-07-30,desktop,safari,paid,western,45,2
2025-07-30,desktop,safari,paid,central,161,6
2025-07-30,tablet,chrome,organic,northern,107,2
2025-07-30,tablet,chrome,organic,southern,108,3
2025-07-30,tablet,chrome,organic,eastern,35,0
2025-07-30,tablet,chrome,organic,western,82,2
2025-07-30,tablet,chrome,organic,central,214,5
2025-07-30,tablet,chrome,paid,northern,55,3
2025-07-30,tablet,chrome,paid,southern,55,1
2025-07-30,tablet,chrome,paid,eastern,19,4
2025-07-30,tablet,chrome,paid,western,49,3
2025-07-30,tablet,chrome,paid,central,129,2
2025-07-30,tablet,firefox,organic,northern,52,0
2025-07-30,tablet,firefox,organic,southern,48,1
2025-07-30,tablet,firefox,organic,eastern,24,0
2025-07-30,tablet,firefox,organic,western,36,2
2025-07-30,tablet,firefox,organic,central,130,3
2025-07-30,tablet,firefox,paid,northern,30,2
2025-07-30,tablet,firefox,paid,southern,31,0
2025-07-30,tablet,firefox,paid,eastern,9,0
2025-07-30,tablet,firefox,paid,western,20,0
2025-07-30,tablet,firefox,paid,central,57,0
2025-07-30,tablet,safari,organic,northern,35,2
2025-07-30,tablet,safari,organic,southern,49,0
2025-07-30,tablet,safari,organic,eastern,12,0
2025-07-30,tablet,safari,organic,western,26,1
2025-07-30,tablet,safari,organic,central,85,2
2025-07-30,tablet,safari,paid,northern,23,0
2025-07-30,tablet,safari,paid,southern,16,1
2025-07-30,tablet,safari,paid,eastern,7,2
2025-07-30,tablet,safari,paid,western,15,1
2025-07-30,tablet,safari,paid,central,44,2
2025-07-31,mobile,chrome,organic,northern,586,22
2025-07-31,mobile,chrome,organic,southern,542,14
2025-07-31,mobile,chrome,organic,eastern,208,10
2025-07-31,mobile,chrome,organic,western,392,5
2025-07-31,mobile,chrome,organic,central,1316,26
2025-07-31,mobile,chrome,paid,northern,281,12
2025-07-31,mobile,chrome,paid,southern,235,11
2025-07-31,mobile,chrome,paid,eastern,96,3
2025-07-31,mobile,chrome,paid,western,171,5
2025-07-31,mobile,chrome,paid,central,589,15
2025-07-31,mobile,firefox,organic,northern,332,14
2025-07-31,mobile,firefox,organic,southern,257,6
2025-07-31,mobile,firefox,organic,eastern,93,1
2025-07-31,mobile,firefox,organic,western,225,4
2025-07-31,mobile,firefox,organic,central,704,15
2025-07-31,mobile,firefox,paid,northern,145,8
2025-07-31,mobile,firefox,paid,southern,104,7
2025-07-31,mobile,firefox,paid,eastern,48,0
2025-07-31,mobile,firefox,paid,western,92,1
2025-07-31,mobile,firefox,paid,central,284,3
2025-07-31,mobile,safari,organic,northern,229,7
2025-07-31,mobile,safari,organic,southern,217,9
2025-07-31,mobile,safari,organic,eastern,65,4
2025-07-31,mobile,safari,organic,western,141,4
2025-07-31,mobile,safari,organic,central,530,17
2025-07-31,mobile,safari,paid,northern,96,2
2025-07-31,mobile,safari,paid,southern,85,7
2025-07-31,mobile,safari,paid,eastern,36,0
2025-07-31,mobile,safari,paid,western,69,5
2025-07-31,mobile,safari,paid,central,233,3
2025-07-31,desktop,chrome,organic,northern,295,20
2025-07-31,desktop,chrome,organic,southern,234,7
2025-07-31,desktop,chrome,organic,eastern,78,1
2025-07-31,desktop,chrome,organic,western,183,6
2025-07-31,desktop,chrome,organic,central,621,13
2025-07-31,desktop,chrome,paid,northern,139,9
2025-07-31,desktop,chrome,paid,southern,103,11
2025-07-31,desktop,chrome,paid,eastern,37,1
2025-07-31,desktop,chrome,paid,western,86,5
2025-07-31,desktop,chrome,paid,central,286,5
2025-07-31,desktop,firefox,organic,northern,169,8
2025-07-31,desktop,firefox,organic,southern,145,5
2025-07-31,desktop,firefox,organic,eastern,46,2
2025-07-31,desktop,firefox,organic,western,96,2
2025-07-31,desktop,firefox,organic,central,357,8
2025-07-31,desktop,firefox,paid,northern,62,2
2025-07-31,desktop,firefox,paid,southern,44,1
2025-07-31,desktop,firefox,paid,eastern,25,0
2025-07-31,desktop,firefox,paid,western,41,1
2025-07-31,desktop,firefox,paid,central,167,3
2025-07-31,desktop,safari,organic,northern,110,2
2025-07-31,desktop,safari,organic,southern,90,6
2025-07-31,desktop,safari,organic,eastern,39,0
2025-07-31,desktop,safari,organic,western,77,5
2025-07-31,desktop,safari,organic,central,237,3
2025-07-31,desktop,safari,paid,northern,46,1
2025-07-31,desktop,safari,paid,southern,42,3
2025-07-31,desktop,safari,paid,eastern,12,0
2025-07-31,desktop,safari,paid,western,31,1
2025-07-31,desktop,safari,paid,central,113,4
2025-07-31,tablet,chrome,organic,northern,85,2
2025-07-31,tablet,chrome,organic,southern,79,3
2025-07-31,tablet,chrome,organic,eastern,29,0
2025-07-31,tablet,chrome,organic,western,54,1
2025-07-31,tablet,chrome,organic,central,194,5
2025-07-31,tablet,chrome,paid,northern,42,2
2025-07-31,tablet,chrome,paid,southern,43,1
2025-07-31,tablet,chrome,paid,eastern,11,1
2025-07-31,tablet,chrome,paid,western,16,2
2025-07-31,tablet,chrome,paid,central,109,2
2025-07-31,tablet,firefox,organic,northern,50,0
2025-07-31,tablet,firefox,organic,southern,44,3
2025-07-31,tablet,firefox,organic,eastern,18,0
2025-07-31,tablet,firefox,organic,western,33,0
2025-07-31,tablet,firefox,organic,central,102,1
2025-07-31,tablet,firefox,paid,northern,27,1
2025-07-31,tablet,firefox,paid,southern,15,2
2025-07-31,tablet,firefox,paid,eastern,5,0
2025-07-31,tablet,firefox,paid,western,21,2
2025-07-31,tablet,firefox,paid,central,52,0
2025-07-31,tablet,safari,organic,northern,40,0
2025-07-31,tablet,safari,organic,southern,36,1
2025-07-31,tablet,safari,organic,eastern,9,1
2025-07-31,tablet,safari,organic,western,30,1
2025-07-31,tablet,safari,organic,central,93,0
2025-07-31,tablet,safari,paid,northern,22,0
2025-07-31,tablet,safari,paid,southern,16,0
2025-07-31,tablet,safari,paid,eastern,5,0
2025-07-31,tablet,safari,paid,western,17,0
2025-07-31,tablet,safari,paid,central,27,2
2025-08-01,mobile,chrome,organic,northern,649,18
2025-08-01,mobile,chrome,organic,southern,480,14
2025-08-01,mobile,chrome,organic,eastern,209,4
2025-08-01,mobile,chrome,organic,western,375,11
2025-08-01,mobile,chrome,organic,central,1316,21
2025-08-01,mobile,chrome,paid,northern,351,14
2025-08-01,mobile,chrome,paid,southern,302,16
2025-08-01,mobile,chrome,paid,eastern,114,7
2025-08-01,mobile,chrome,paid,western,183,5
2025-08-01,mobile,chrome,paid,central,744,20
2025-08-01,mobile,firefox,organic,northern,384,10
2025-08-01,mobile,firefox,organic,southern,311,14
2025-08-01,mobile,firefox,organic,eastern,124,3
2025-08-01,mobile,firefox,organic,western,245,8
2025-08-01,mobile,firefox,organic,central,825,8
2025-08-01,mobile,firefox,paid,northern,224,10
2025-08-01,mobile,firefox,paid,southern,192,8
2025-08-01,mobile,firefox,paid,eastern,57,1
2025-08-01,mobile,firefox,paid,western,123,3
2025-08-01,mobile,firefox,paid,central,447,10
2025-08-01,mobile,safari,organic,northern,246,12
2025-08-01,mobile,safari,organic,southern,224,4
2025-08-01,mobile,safari,organic,eastern,84,2
2025-08-01,mobile,safari,organic,western,158,3
2025-08-01,mobile,safari,organic,central,541,8
2025-08-01,mobile,safari,paid,northern,165,10
2025-08-01,mobile,safari,paid,southern,119,5
2025-08-01,mobile,safari,paid,eastern,44,1
2025-08-01,mobile,safari,paid,western,68,2
2025-08-01,mobile,safari,paid,central,312,9
2025-08-01,desktop,chrome,organic,northern,301,13
2025-08-01,desktop,chrome,organic,southern,268,17
2025-08-01,desktop,chrome,organic,eastern,87,2
2025-08-01,desktop,chrome,organic,western,203,8
2025-08-01,desktop,chrome,organic,central,700,13
2025-08-01,desktop,chrome,paid,northern,177,10
2025-08-01,desktop,chrome,paid,southern,150,8
2025-08-01,desktop,chrome,paid,eastern,60,1
2025-08-01,desktop,chrome,paid,western,122,5
2025-08-01,desktop,chrome,paid,central,376,9
2025-08-01,desktop,firefox,organic,northern,194,2
2025-08-01,desktop,firefox,organic,southern,156,4
2025-08-01,desktop,firefox,organic,eastern,60,2
2025-08-01,desktop,firefox,organic,western,148,6
2025-08-01,desktop,firefox,organic,central,437,7
2025-08-01,desktop,firefox,paid,northern,128,6
2025-08-01,desktop,firefox,paid,southern,96,1
2025-08-01,desktop,firefox,paid,eastern,30,0
2025-08-01,desktop,firefox,paid,western,84,5
2025-08-01,desktop,firefox,paid,central,200,6
2025-08-01,desktop,safari,organic,northern,119,4
2025-08-01,desktop,safari,organic,southern,102,3
2025-08-01,desktop,safari,organic,eastern,42,2
2025-08-01,desktop,safari,organic,western,70,1
2025-08-01,desktop,safari,organic,central,248,5
2025-08-01,desktop,safari,paid,northern,69,5
2025-08-01,desktop,safari,paid,southern,67,4
2025-08-01,desktop,safari,paid,eastern,21,1
2025-08-01,desktop,safari,paid,western,30,3
2025-08-01,desktop,safari,paid,central,155,3
2025-08-01,tablet,chrome,organic,northern,107,4
2025-08-01,tablet,chrome,organic,southern,89,1
2025-08-01,tablet,chrome,organic,eastern,39,1
2025-08-01,tablet,chrome,organic,western,65,3
2025-08-01,tablet,chrome,organic,central,193,3
2025-08-01,tablet,chrome,paid,northern,54,3
2025-08-01,tablet,chrome,paid,southern,42,3
2025-08-01,tablet,chrome,paid,eastern,19,0
2025-08-01,tablet,chrome,paid,western,35,1
2025-08-01,tablet,chrome,paid,central,114,4
2025-08-01,tablet,firefox,organic,northern,69,2
2025-08-01,tablet,firefox,organic,southern,54,0
2025-08-01,tablet,firefox,organic,eastern,22,0
2025-08-01,tablet,firefox,organic,western,42,0
2025-08-01,tablet,firefox,organic,central,142,0
2025-08-01,tablet,firefox,paid,northern,47,2
2025-08-01,tablet,firefox,paid,southern,31,0
2025-08-01,tablet,firefox,paid,eastern,12,0
2025-08-01,tablet,firefox,paid,western,32,1
2025-08-01,tablet,firefox,paid,central,78,1
2025-08-01,tablet,safari,organic,northern,48,2
2025-08-01,tablet,safari,organic,southern,21,1
2025-08-01,tablet,safari,organic,eastern,9,0
2025-08-01,tablet,safari,organic,western,25,0
2025-08-01,tablet,safari,organic,central,88,0
2025-08-01,tablet,safari,paid,northern,28,1
2025-08-01,tablet,safari,paid,southern,28,0
2025-08-01,tablet,safari,paid,eastern,4,0
2025-08-01,tablet,safari,paid,western,13,0
2025-08-01,tablet,safari,paid,central,48,3
2025-08-02,mobile,chrome,organic,northern,709,31
2025-08-02,mobile,chrome,organic,southern,579,14
2025-08-02,mobile,chrome,organic,eastern,240,4
2025-08-02,mobile,chrome,organic,western,438,11
2025-08-02,mobile,chrome,organic,central,1590,33
2025-08-02,mobile,chrome,paid,northern,283,12
2025-08-02,mobile,chrome,paid,southern,238,10
2025-08-02,mobile,chrome,paid,eastern,95,2
2025-08-02,mobile,chrome,paid,western,169,8
2025-08-02,mobile,chrome,paid,central,705,19
2025-08-02,mobile,firefox,organic,northern,396,15
2025-08-02,mobile,firefox,organic,southern,384,9
2025-08-02,mobile,firefox,organic,eastern,151,2
2025-08-02,mobile,firefox,organic,western,309,3
2025-08-02,mobile,firefox,organic,central,1015,12
2025-08-02,mobile,firefox,paid,northern,181,6
2025-08-02,mobile,firefox,paid,southern,151,3
2025-08-02,mobile,firefox,paid,eastern,64,2
2025-08-02,mobile,firefox,paid,western,113,10
2025-08-02,mobile,firefox,paid,central,385,5
2025-08-02,mobile,safari,organic,northern,271,14
2025-08-02,mobile,safari,organic,southern,214,5
2025-08-02,mobile,safari,organic,eastern,79,2
2025-08-02,mobile,safari,organic,western,184,7
2025-08-02,mobile,safari,organic,central,612,18
2025-08-02,mobile,safari,paid,northern,123,4
2025-08-02,mobile,safari,paid,southern,86,3
2025-08-02,mobile,safari,paid,eastern,46,0
2025-08-02,mobile,safari,paid,western,103,4
2025-08-02,mobile,safari,paid,central,266,11
2025-08-02,desktop,chrome,organic,northern,329,18
2025-08-02,desktop,chrome,organic,southern,305,15
2025-08-02,desktop,chrome,organic,eastern,116,3
2025-08-02,desktop,chrome,organic,western,221,11
2025-08-02,desktop,chrome,organic,central,782,17
2025-08-02,desktop,chrome,paid,northern,138,5
2025-08-02,desktop,chrome,paid,southern,130,10
2025-08-02,desktop,chrome,paid,eastern,50,1
2025-08-02,desktop,chrome,paid,western,120,2
2025-08-02,desktop,chrome,paid,central,293,5
2025-08-02,desktop,firefox,organic,northern,215,10
2025-08-02,desktop,firefox,organic,southern,193,8
2025-08-02,desktop,firefox,organic,eastern,63,1
2025-08-02,desktop,firefox,organic,western,144,6
2025-08-02,desktop,firefox,organic,central,508,13
2025-08-02,desktop,firefox,paid,northern,83,7
2025-08-02,desktop,firefox,paid,southern,74,4
2025-08-02,desktop,firefox,paid,eastern,35,2
2025-08-02,desktop,firefox,paid,western,64,4
2025-08-02,desktop,firefox,paid,central,216,4
2025-08-02,desktop,safari,organic,northern,146,6
2025-08-02,desktop,safari,organic,southern,109,5
2025-08-02,desktop,safari,organic,eastern,43,0
2025-08-02,desktop,safari,organic,western,108,3
2025-08-02,desktop,safari,organic,central,313,8
2025-08-02,desktop,safari,paid,northern,47,1
2025-08-02,desktop,safari,paid,southern,57,1
2025-08-02,desktop,safari,paid,eastern,18,0
2025-08-02,desktop,safari,paid,western,39,3
2025-08-02,desktop,safari,paid,central,117,6
2025-08-02,tablet,chrome,organic,northern,137,4
2025-08-02,tablet,chrome,organic,southern,81,2
2025-08-02,tablet,chrome,organic,eastern,42,0
2025-08-02,tablet,chrome,organic,western,65,0
2025-08-02,tablet,chrome,organic,central,269,2
2025-08-02,tablet,chrome,paid,northern,49,3
2025-08-02,tablet,chrome,paid,southern,41,1
2025-08-02,tablet,chrome,paid,eastern,15,1
2025-08-02,tablet,chrome,paid,western,35,1
2025-08-02,tablet,chrome,paid,central,105,1
2025-08-02,tablet,firefox,organic,northern,69,2
2025-08-02,tablet,firefox,organic,southern,58,1
2025-08-02,tablet,firefox,organic,eastern,24,0
2025-08-02,tablet,firefox,organic,western,56,1
2025-08-02,tablet,firefox,organic,central,171,6
2025-08-02,tablet,firefox,paid,northern,32,2
2025-08-02,tablet,firefox,paid,southern,27,2
2025-08-02,tablet,firefox,paid,eastern,9,0
2025-08-02,tablet,firefox,paid,western,20,0
2025-08-02,tablet,firefox,paid,central,69,0
2025-08-02,tablet,safari,organic,northern,39,1
2025-08-02,tablet,safari,organic,southern,43,1
2025-08-02,tablet,safari,organic,eastern,11,0
2025-08-02,tablet,safari,organic,western,23,0
2025-08-02,tablet,safari,organic,central,111,4
2025-08-02,tablet,safari,paid,northern,16,2
2025-08-02,tablet,safari,paid,southern,13,0
2025-08-02,tablet,safari,paid,eastern,7,1
2025-08-02,tablet,safari,paid,western,12,0
2025-08-02,tablet,safari,paid,central,40,1
2025-08-03,mobile,chrome,organic,northern,616,34
2025-08-03,mobile,chrome,organic,southern,588,25
2025-08-03,mobile,chrome,organic,eastern,216,6
2025-08-03,mobile,chrome,organic,western,398,9
2025-08-03,mobile,chrome,organic,central,1498,33
2025-08-03,mobile,chrome,paid,northern,457,21
2025-08-03,mobile,chrome,paid,southern,413,19
2025-08-03,mobile,chrome,paid,eastern,145,5
2025-08-03,mobile,chrome,paid,western,304,12
2025-08-03,mobile,chrome,paid,central,948,26
2025-08-03,mobile,firefox,organic,northern,407,15
2025-08-03,mobile,firefox,organic,southern,397,8
2025-08-03,mobile,firefox,organic,eastern,127,2
2025-08-03,mobile,firefox,organic,western,279,8
2025-08-03,mobile,firefox,organic,central,858,13
2025-08-03,mobile,firefox,paid,northern,302,12
2025-08-03,mobile,firefox,paid,southern,270,8
2025-08-03,mobile,firefox,paid,eastern,91,2
2025-08-03,mobile,firefox,paid,western,193,13
2025-08-03,mobile,firefox,paid,central,625,12
2025-08-03,mobile,safari,organic,northern,233,10
2025-08-03,mobile,safari,organic,southern,237,11
2025-08-03,mobile,safari,organic,eastern,82,0
2025-08-03,mobile,safari,organic,western,158,8
2025-08-03,mobile,safari,organic,central,513,10
2025-08-03,mobile,safari,paid,northern,162,12
2025-08-03,mobile,safari,paid,southern,152,3
2025-08-03,mobile,safari,paid,eastern,61,1
2025-08-03,mobile,safari,paid,western,97,3
2025-08-03,mobile,safari,paid,central,373,9
2025-08-03,desktop,chrome,organic,northern,312,18
2025-08-03,desktop,chrome,organic,southern,278,5
2025-08-03,desktop,chrome,organic,eastern,116,4
2025-08-03,desktop,chrome,organic,western,231,5
2025-08-03,desktop,chrome,organic,central,681,19
2025-08-03,desktop,chrome,paid,northern,241,17
2025-08-03,desktop,chrome,paid,southern,184,10
2025-08-03,desktop,chrome,paid,eastern,64,1
2025-08-03,desktop,chrome,paid,western,126,6
2025-08-03,desktop,chrome,paid,central,504,11
2025-08-03,desktop,firefox,organic,northern,190,5
2025-08-03,desktop,firefox,organic,southern,202,9
2025-08-03,desktop,firefox,organic,eastern,66,5
2025-08-03,desktop,firefox,organic,western,143,7
2025-08-03,desktop,firefox,organic,central,473,10
2025-08-03,desktop,firefox,paid,northern,148,8
2025-08-03,desktop,firefox,paid,southern,99,12
2025-08-03,desktop,firefox,paid,eastern,37,1
2025-08-03,desktop,firefox,paid,western,94,3
2025-08-03,desktop,firefox,paid,central,302,12
2025-08-03,desktop,safari,organic,northern,123,4
2025-08-03,desktop,safari,organic,southern,116,3
2025-08-03,desktop,safari,organic,eastern,34,1
2025-08-03,desktop,safari,organic,western,84,1
2025-08-03,desktop,safari,organic,central,222,5
2025-08-03,desktop,safari,paid,northern,79,5
2025-08-03,desktop,safari,paid,southern,79,5
2025-08-03,desktop,safari,paid,eastern,30,4
2025-08-03,desktop,safari,paid,western,61,2
2025-08-03,desktop,safari,paid,central,176,5
2025-08-03,tablet,chrome,organic,northern,112,1
2025-08-03,tablet,chrome,organic,southern,100,3
2025-08-03,tablet,chrome,organic,eastern,38,1
2025-08-03,tablet,chrome,organic,western,68,1
2025-08-03,tablet,chrome,organic,central,206,2
2025-08-03,tablet,chrome,paid,northern,68,3
2025-08-03,tablet,chrome,paid,southern,70,3
2025-08-03,tablet,chrome,paid,eastern,23,0
2025-08-03,tablet,chrome,paid,western,46,1
2025-08-03,tablet,chrome,paid,central,142,2
2025-08-03,tablet,firefox,organic,northern,71,5
2025-08-03,tablet,firefox,organic,southern,60,3
2025-08-03,tablet,firefox,organic,eastern,22,1
2025-08-03,tablet,firefox,organic,western,43,2
2025-08-03,tablet,firefox,organic,central,175,3
2025-08-03,tablet,firefox,paid,northern,46,3
2025-08-03,tablet,firefox,paid,southern,46,0
2025-08-03,tablet,firefox,paid,eastern,14,0
2025-08-03,tablet,firefox,paid,western,27,1
2025-08-03,tablet,firefox,paid,central,81,2
2025-08-03,tablet,safari,organic,northern,32,0
2025-08-03,tablet,safari,organic,southern,53,1
2025-08-03,tablet,safari,organic,eastern,9,0
2025-08-03,tablet,safari,organic,western,19,0
2025-08-03,tablet,safari,organic,central,76,1
