day,location,browser,device,channel,returning_user,visitors,sales,spend
2025-07-13,eastern,firefox,tablet,organic,new,18,0,0
2025-07-13,eastern,firefox,tablet,organic,returning,13,0,0
2025-07-13,eastern,firefox,tablet,paid_search,new,24,0,66
2025-07-13,eastern,firefox,tablet,paid_search,returning,11,0,39
2025-07-13,eastern,firefox,tablet,paid_social,new,18,0,27
2025-07-13,eastern,firefox,tablet,paid_social,returning,7,0,16
2025-07-13,eastern,firefox,tablet,direct,new,9,0,0
2025-07-13,eastern,firefox,tablet,direct,returning,5,0,0
2025-07-13,eastern,safari,mobile,organic,new,31,1,0
2025-07-13,eastern,safari,mobile,organic,returning,16,2,0
2025-07-13,eastern,safari,mobile,paid_search,new,52,2,203
2025-07-13,eastern,safari,mobile,paid_search,returning,31,2,121
2025-07-13,eastern,safari,mobile,paid_social,new,44,2,82
2025-07-13,eastern,safari,mobile,paid_social,returning,17,1,49
2025-07-13,eastern,safari,mobile,direct,new,21,0,0
2025-07-13,eastern,safari,mobile,direct,returning,11,0,0
2025-07-13,eastern,safari,desktop,organic,new,26,0,0
2025-07-13,eastern,safari,desktop,organic,returning,12,0,0
2025-07-13,eastern,safari,desktop,paid_search,new,29,1,122
2025-07-13,eastern,safari,desktop,paid_search,returning,12,2,73
2025-07-13,eastern,safari,desktop,paid_social,new,20,0,49
2025-07-13,eastern,safari,desktop,paid_social,returning,14,1,29
2025-07-13,eastern,safari,desktop,direct,new,14,0,0
2025-07-13,eastern,safari,desktop,direct,returning,15,1,0
2025-07-13,eastern,safari,tablet,organic,new,8,0,0
2025-07-13,eastern,safari,tablet,organic,returning,7,0,0
2025-07-13,eastern,safari,tablet,paid_search,new,17,0,50
2025-07-13,eastern,safari,tablet,paid_search,returning,12,1,30
2025-07-13,eastern,safari,tablet,paid_social,new,15,0,20
2025-07-13,eastern,safari,tablet,paid_social,returning,10,0,12
2025-07-13,eastern,safari,tablet,direct,new,6,1,0
2025-07-13,eastern,safari,tablet,direct,returning,3,0,0
2025-07-13,western,chrome,mobile,organic,new,84,3,1
2025-07-13,western,chrome,mobile,organic,returning,45,3,0
2025-07-13,western,chrome,mobile,paid_search,new,96,3,451
2025-07-13,western,chrome,mobile,paid_search,returning,56,3,270
2025-07-13,western,chrome,mobile,paid_social,new,82,3,182
2025-07-13,western,chrome,mobile,paid_social,returning,49,3,109
2025-07-13,western,chrome,mobile,direct,new,38,1,1
2025-07-13,western,chrome,mobile,direct,returning,10,2,0
2025-07-13,western,chrome,desktop,organic,new,76,5,0
2025-07-13,western,chrome,desktop,organic,returning,37,4,0
2025-07-13,western,chrome,desktop,paid_search,new,88,3,271
2025-07-13,western,chrome,desktop,paid_search,returning,36,3,162
2025-07-13,western,chrome,desktop,paid_social,new,53,3,109
2025-07-13,western,chrome,desktop,paid_social,returning,36,2,65
2025-07-13,western,chrome,desktop,direct,new,41,2,0
2025-07-13,western,chrome,desktop,direct,returning,29,1,0
2025-07-13,western,chrome,tablet,organic,new,22,0,0
2025-07-13,western,chrome,tablet,organic,returning,14,3,0
2025-07-13,western,chrome,tablet,paid_search,new,36,0,111
2025-07-13,western,chrome,tablet,paid_search,returning,20,0,66
2025-07-13,western,chrome,tablet,paid_social,new,29,0,45
2025-07-13,western,chrome,tablet,paid_social,returning,22,1,27
2025-07-13,western,chrome,tablet,direct,new,16,0,0
2025-07-13,western,chrome,tablet,direct,returning,14,1,0
2025-07-13,western,firefox,mobile,organic,new,53,2,0
2025-07-13,western,firefox,mobile,organic,returning,37,5,0
2025-07-13,western,firefox,mobile,paid_search,new,60,0,278
2025-07-13,western,firefox,mobile,paid_search,returning,33,3,166
2025-07-13,western,firefox,mobile,paid_social,new,56,0,112
2025-07-13,western,firefox,mobile,paid_social,returning,27,1,67
2025-07-13,western,firefox,mobile,direct,new,26,4,0
2025-07-13,western,firefox,mobile,direct,returning,11,0,0
2025-07-13,western,firefox,desktop,organic,new,28,0,0
2025-07-13,western,firefox,desktop,organic,returning,26,2,0
2025-07-13,western,firefox,desktop,paid_search,new,60,4,167
2025-07-13,western,firefox,desktop,paid_search,returning,20,0,100
2025-07-13,western,firefox,desktop,paid_social,new,29,0,67
2025-07-13,western,firefox,desktop,paid_social,returning,34,2,40
2025-07-13,western,firefox,desktop,direct,new,19,0,0
2025-07-13,western,firefox,desktop,direct,returning,12,0,0
2025-07-13,western,firefox,tablet,organic,new,14,0,0
2025-07-13,western,firefox,tablet,organic,returning,9,1,0
2025-07-13,western,firefox,tablet,paid_search,new,26,0,68
2025-07-13,western,firefox,tablet,paid_search,returning,15,1,41
2025-07-13,western,firefox,tablet,paid_social,new,17,0,28
2025-07-13,western,firefox,tablet,paid_social,returning,7,0,16
2025-07-13,western,firefox,tablet,direct,new,8,0,0
2025-07-13,western,firefox,tablet,direct,returning,2,0,0
2025-07-13,western,safari,mobile,organic,new,40,2,0
2025-07-13,western,safari,mobile,organic,returning,23,3,0
2025-07-13,western,safari,mobile,paid_search,new,41,4,210
2025-07-13,western,safari,mobile,paid_search,returning,42,3,125
2025-07-13,western,safari,mobile,paid_social,new,37,2,85
2025-07-13,western,safari,mobile,paid_social,returning,23,3,51
2025-07-13,western,safari,mobile,direct,new,24,2,0
2025-07-13,western,safari,mobile,direct,returning,10,1,0
2025-07-13,western,safari,desktop,organic,new,25,0,0
2025-07-13,western,safari,desktop,organic,returning,13,1,0
2025-07-13,western,safari,desktop,paid_search,new,34,2,126
2025-07-13,western,safari,desktop,paid_search,returning,14,1,75
2025-07-13,western,safari,desktop,paid_social,new,29,0,51
2025-07-13,western,safari,desktop,paid_social,returning,17,2,30
2025-07-13,western,safari,desktop,direct,new,19,2,0
2025-07-13,western,safari,desktop,direct,returning,9,0,0
2025-07-13,western,safari,tablet,organic,new,20,1,0
2025-07-13,western,safari,tablet,organic,returning,11,1,0
2025-07-13,western,safari,tablet,paid_search,new,16,0,52
2025-07-13,western,safari,tablet,paid_search,returning,14,0,31
2025-07-13,western,safari,tablet,paid_social,new,19,1,21
2025-07-13,western,safari,tablet,paid_social,returning,14,2,12
2025-07-13,western,safari,tablet,direct,new,2,0,0
2025-07-13,western,safari,tablet,direct,returning,6,0,0
2025-07-13,central,chrome,mobile,organic,new,38,0,0
2025-07-13,central,chrome,mobile,organic,returning,23,3,0
2025-07-13,central,chrome,mobile,paid_search,new,72,3,238
2025-07-13,central,chrome,mobile,paid_search,returning,28,2,142
2025-07-13,central,chrome,mobile,paid_social,new,45,0,96
2025-07-13,central,chrome,mobile,paid_social,returning,21,1,57
2025-07-13,central,chrome,mobile,direct,new,27,1,0
2025-07-13,central,chrome,mobile,direct,returning,11,1,0
2025-07-13,central,chrome,desktop,organic,new,26,1,0
2025-07-13,central,chrome,desktop,organic,returning,21,2,0
2025-07-13,central,chrome,desktop,paid_search,new,47,2,143
2025-07-13,central,chrome,desktop,paid_search,returning,23,0,85
2025-07-13,central,chrome,desktop,paid_social,new,27,0,58
2025-07-13,central,chrome,desktop,paid_social,returning,13,1,34
2025-07-13,central,chrome,desktop,direct,new,15,0,0
2025-07-13,central,chrome,desktop,direct,returning,4,1,0
2025-07-13,central,chrome,tablet,organic,new,21,1,0
2025-07-13,central,chrome,tablet,organic,returning,10,1,0
2025-07-13,central,chrome,tablet,paid_search,new,19,0,58
2025-07-13,central,chrome,tablet,paid_search,returning,11,0,35
2025-07-13,central,chrome,tablet,paid_social,new,18,0,24
2025-07-13,central,chrome,tablet,paid_social,returning,5,0,14
2025-07-13,central,chrome,tablet,direct,new,5,0,0
2025-07-13,central,chrome,tablet,direct,returning,7,0,0
2025-07-13,central,firefox,mobile,organic,new,20,0,0
2025-07-13,central,firefox,mobile,organic,returning,17,1,0
2025-07-13,central,firefox,mobile,paid_search,new,37,0,146
2025-07-13,central,firefox,mobile,paid_search,returning,25,1,88
2025-07-13,central,firefox,mobile,paid_social,new,33,0,59
2025-07-13,central,firefox,mobile,paid_social,returning,16,2,35
2025-07-13,central,firefox,mobile,direct,new,12,0,0
2025-07-13,central,firefox,mobile,direct,returning,7,0,0
2025-07-13,central,firefox,desktop,organic,new,17,0,0
2025-07-13,central,firefox,desktop,organic,returning,13,0,0
2025-07-13,central,firefox,desktop,paid_search,new,27,0,88
2025-07-13,central,firefox,desktop,paid_search,returning,17,1,53
2025-07-13,central,firefox,desktop,paid_social,new,19,2,35
2025-07-13,central,firefox,desktop,paid_social,returning,14,0,21
2025-07-13,central,firefox,desktop,direct,new,6,0,0
2025-07-13,central,firefox,desktop,direct,returning,2,1,0
2025-07-13,central,firefox,tablet,organic,new,9,0,0
2025-07-13,central,firefox,tablet,organic,returning,2,0,0
2025-07-13,central,firefox,tablet,paid_search,new,12,0,36
2025-07-13,central,firefox,tablet,paid_search,returning,8,1,21
2025-07-13,central,firefox,tablet,paid_social,new,8,0,14
2025-07-13,central,firefox,tablet,paid_social,returning,2,0,9
2025-07-13,central,firefox,tablet,direct,new,7,0,0
2025-07-13,central,firefox,tablet,direct,returning,0,0,0
2025-07-13,central,safari,mobile,organic,new,23,1,0
2025-07-13,central,safari,mobile,organic,returning,5,0,0
2025-07-13,central,safari,mobile,paid_search,new,27,0,110
2025-07-13,central,safari,mobile,paid_search,returning,19,1,66
2025-07-13,central,safari,mobile,paid_social,new,24,1,45
2025-07-13,central,safari,mobile,paid_social,returning,14,0,27
2025-07-13,central,safari,mobile,direct,new,12,0,0
2025-07-13,central,safari,mobile,direct,returning,5,0,0
2025-07-13,central,safari,desktop,organic,new,12,2,0
2025-07-13,central,safari,desktop,organic,returning,7,0,0
2025-07-13,central,safari,desktop,paid_search,new,20,0,66
2025-07-13,central,safari,desktop,paid_search,returning,11,0,40
2025-07-13,central,safari,desktop,paid_social,new,14,1,27
2025-07-13,central,safari,desktop,paid_social,returning,7,0,16
2025-07-13,central,safari,desktop,direct,new,6,0,0
2025-07-13,central,safari,desktop,direct,returning,5,1,0
2025-07-13,central,safari,tablet,organic,new,3,0,0
2025-07-13,central,safari,tablet,organic,returning,1,0,0
2025-07-13,central,safari,tablet,paid_search,new,11,0,27
2025-07-13,central,safari,tablet,paid_search,returning,3,1,16
2025-07-13,central,safari,tablet,paid_social,new,3,0,11
2025-07-13,central,safari,tablet,paid_social,returning,3,0,7
2025-07-13,central,safari,tablet,direct,new,1,0,0
2025-07-13,central,safari,tablet,direct,returning,1,0,21
2025-07-14,northern,chrome,mobile,organic,new,118,6,1
2025-07-14,northern,chrome,mobile,organic,returning,62,7,1
2025-07-14,northern,chrome,mobile,paid_search,new,124,8,715
2025-07-14,northern,chrome,mobile,paid_search,returning,74,7,395
2025-07-14,northern,chrome,mobile,paid_social,new,121,0,300
2025-07-14,northern,chrome,mobile,paid_social,returning,57,4,166
2025-07-14,northern,chrome,mobile,direct,new,54,9,1
2025-07-14,northern,chrome,mobile,direct,returning,29,7,1
2025-07-14,northern,chrome,desktop,organic,new,108,7,1
2025-07-14,northern,chrome,desktop,organic,returning,57,9,0
2025-07-14,northern,chrome,desktop,paid_search,new,121,8,433
2025-07-14,northern,chrome,desktop,paid_search,returning,63,8,239
2025-07-14,northern,chrome,desktop,paid_social,new,85,7,182
2025-07-14,northern,chrome,desktop,paid_social,returning,54,5,100
2025-07-14,northern,chrome,desktop,direct,new,47,6,1
2025-07-14,northern,chrome,desktop,direct,returning,36,5,0
2025-07-14,northern,chrome,tablet,organic,new,46,2,0
2025-07-14,northern,chrome,tablet,organic,returning,26,1,0
2025-07-14,northern,chrome,tablet,paid_search,new,54,2,164
2025-07-14,northern,chrome,tablet,paid_search,returning,31,3,91
2025-07-14,northern,chrome,tablet,paid_social,new,46,1,69
2025-07-14,northern,chrome,tablet,paid_social,returning,22,1,38
2025-07-14,northern,chrome,tablet,direct,new,21,0,0
2025-07-14,northern,chrome,tablet,direct,returning,10,3,0
2025-07-14,northern,firefox,mobile,organic,new,64,3,1
2025-07-14,northern,firefox,mobile,organic,returning,30,2,0
2025-07-14,northern,firefox,mobile,paid_search,new,75,0,398
2025-07-14,northern,firefox,mobile,paid_search,returning,48,5,220
2025-07-14,northern,firefox,mobile,paid_social,new,91,3,167
2025-07-14,northern,firefox,mobile,paid_social,returning,37,0,92
2025-07-14,northern,firefox,mobile,direct,new,30,1,1
2025-07-14,northern,firefox,mobile,direct,returning,12,3,0
2025-07-14,northern,firefox,desktop,organic,new,59,7,0
2025-07-14,northern,firefox,desktop,organic,returning,30,1,0
2025-07-14,northern,firefox,desktop,paid_search,new,71,1,241
2025-07-14,northern,firefox,desktop,paid_search,returning,34,0,133
2025-07-14,northern,firefox,desktop,paid_social,new,57,4,101
2025-07-14,northern,firefox,desktop,paid_social,returning,35,1,56
2025-07-14,northern,firefox,desktop,direct,new,21,0,0
2025-07-14,northern,firefox,desktop,direct,returning,10,0,0
2025-07-14,northern,firefox,tablet,organic,new,25,2,0
2025-07-14,northern,firefox,tablet,organic,returning,15,2,0
2025-07-14,northern,firefox,tablet,paid_search,new,41,1,91
2025-07-14,northern,firefox,tablet,paid_search,returning,21,2,50
2025-07-14,northern,firefox,tablet,paid_social,new,22,1,38
2025-07-14,northern,firefox,tablet,paid_social,returning,17,2,21
2025-07-14,northern,firefox,tablet,direct,new,20,0,0
2025-07-14,northern,firefox,tablet,direct,returning,7,1,0
2025-07-14,northern,safari,mobile,organic,new,40,3,0
2025-07-14,northern,safari,mobile,organic,returning,24,4,0
2025-07-14,northern,safari,mobile,paid_search,new,71,0,270
2025-07-14,northern,safari,mobile,paid_search,returning,31,2,149
2025-07-14,northern,safari,mobile,paid_social,new,48,5,113
2025-07-14,northern,safari,mobile,paid_social,returning,20,3,63
2025-07-14,northern,safari,mobile,direct,new,26,2,0
2025-07-14,northern,safari,mobile,direct,returning,7,1,0
2025-07-14,northern,safari,desktop,organic,new,38,1,0
2025-07-14,northern,safari,desktop,organic,returning,20,0,0
2025-07-14,northern,safari,desktop,paid_search,new,53,2,164
2025-07-14,northern,safari,desktop,paid_search,returning,24,2,90
2025-07-14,northern,safari,desktop,paid_social,new,34,3,69
2025-07-14,northern,safari,desktop,paid_social,returning,9,0,38
2025-07-14,northern,safari,desktop,direct,new,20,0,0
2025-07-14,northern,safari,desktop,direct,returning,11,0,0
2025-07-14,northern,safari,tablet,organic,new,16,0,0
2025-07-14,northern,safari,tablet,organic,returning,6,0,0
2025-07-14,northern,safari,tablet,paid_search,new,24,0,62
2025-07-14,northern,safari,tablet,paid_search,returning,7,0,34
2025-07-14,northern,safari,tablet,paid_social,new,22,0,26
2025-07-14,northern,safari,tablet,paid_social,returning,11,0,14
2025-07-14,northern,safari,tablet,direct,new,10,0,0
2025-07-14,northern,safari,tablet,direct,returning,6,0,0
2025-07-14,southern,chrome,mobile,organic,new,102,2,1
2025-07-14,southern,chrome,mobile,organic,returning,48,5,1
2025-07-14,southern,chrome,mobile,paid_search,new,166,8,729
2025-07-14,southern,chrome,mobile,paid_search,returning,82,4,402
2025-07-14,southern,chrome,mobile,paid_social,new,130,8,306
2025-07-14,southern,chrome,mobile,paid_social,returning,66,4,169
2025-07-14,southern,chrome,mobile,direct,new,62,0,1
2025-07-14,southern,chrome,mobile,direct,returning,27,2,1
2025-07-14,southern,chrome,desktop,organic,new,110,3,1
2025-07-14,southern,chrome,desktop,organic,returning,44,7,0
2025-07-14,southern,chrome,desktop,paid_search,new,116,4,441
2025-07-14,southern,chrome,desktop,paid_search,returning,61,8,243
2025-07-14,southern,chrome,desktop,paid_social,new,105,5,185
2025-07-14,southern,chrome,desktop,paid_social,returning,50,5,102
2025-07-14,southern,chrome,desktop,direct,new,57,3,1
2025-07-14,southern,chrome,desktop,direct,returning,22,3,0
2025-07-14,southern,chrome,tablet,organic,new,56,1,0
2025-07-14,southern,chrome,tablet,organic,returning,22,1,0
2025-07-14,southern,chrome,tablet,paid_search,new,68,1,167
2025-07-14,southern,chrome,tablet,paid_search,returning,30,0,92
2025-07-14,southern,chrome,tablet,paid_social,new,47,1,70
2025-07-14,southern,chrome,tablet,paid_social,returning,21,1,39
2025-07-14,southern,chrome,tablet,direct,new,21,1,0
2025-07-14,southern,chrome,tablet,direct,returning,12,0,0
2025-07-14,southern,firefox,mobile,organic,new,84,0,1
2025-07-14,southern,firefox,mobile,organic,returning,36,2,0
2025-07-14,southern,firefox,mobile,paid_search,new,106,0,406
2025-07-14,southern,firefox,mobile,paid_search,returning,42,3,224
2025-07-14,southern,firefox,mobile,paid_social,new,84,2,170
2025-07-14,southern,firefox,mobile,paid_social,returning,37,2,94
2025-07-14,southern,firefox,mobile,direct,new,32,0,1
2025-07-14,southern,firefox,mobile,direct,returning,12,1,0
2025-07-14,southern,firefox,desktop,organic,new,75,2,0
2025-07-14,southern,firefox,desktop,organic,returning,36,3,0
2025-07-14,southern,firefox,desktop,paid_search,new,80,2,246
2025-07-14,southern,firefox,desktop,paid_search,returning,46,2,136
2025-07-14,southern,firefox,desktop,paid_social,new,66,4,103
2025-07-14,southern,firefox,desktop,paid_social,returning,35,4,57
2025-07-14,southern,firefox,desktop,direct,new,39,1,0
2025-07-14,southern,firefox,desktop,direct,returning,14,0,0
2025-07-14,southern,firefox,tablet,organic,new,23,0,0
2025-07-14,southern,firefox,tablet,organic,returning,8,0,0
2025-07-14,southern,firefox,tablet,paid_search,new,34,0,93
2025-07-14,southern,firefox,tablet,paid_search,returning,17,1,51
2025-07-14,southern,firefox,tablet,paid_social,new,27,0,39
2025-07-14,southern,firefox,tablet,paid_social,returning,17,2,22
2025-07-14,southern,firefox,tablet,direct,new,15,2,0
2025-07-14,southern,firefox,tablet,direct,returning,7,1,0
2025-07-14,southern,safari,mobile,organic,new,42,4,0
2025-07-14,southern,safari,mobile,organic,returning,23,2,0
2025-07-14,southern,safari,mobile,paid_search,new,56,3,276
2025-07-14,southern,safari,mobile,paid_search,returning,24,0,152
2025-07-14,southern,safari,mobile,paid_social,new,52,5,116
2025-07-14,southern,safari,mobile,paid_social,returning,25,3,64
2025-07-14,southern,safari,mobile,direct,new,19,0,0
2025-07-14,southern,safari,mobile,direct,returning,5,1,0
2025-07-14,southern,safari,desktop,organic,new,45,0,0
2025-07-14,southern,safari,desktop,organic,returning,16,2,0
2025-07-14,southern,safari,desktop,paid_search,new,49,4,167
2025-07-14,southern,safari,desktop,paid_search,returning,21,1,92
2025-07-14,southern,safari,desktop,paid_social,new,39,2,70
2025-07-14,southern,safari,desktop,paid_social,returning,15,1,39
2025-07-14,southern,safari,desktop,direct,new,19,1,0
2025-07-14,southern,safari,desktop,direct,returning,15,3,0
2025-07-14,southern,safari,tablet,organic,new,18,2,0
2025-07-14,southern,safari,tablet,organic,returning,11,0,0
2025-07-14,southern,safari,tablet,paid_search,new,20,0,63
2025-07-14,southern,safari,tablet,paid_search,returning,10,1,35
2025-07-14,southern,safari,tablet,paid_social,new,15,0,27
2025-07-14,southern,safari,tablet,paid_social,returning,11,1,15
2025-07-14,southern,safari,tablet,direct,new,8,1,0
2025-07-14,southern,safari,tablet,direct,returning,4,1,0
2025-07-14,eastern,chrome,mobile,organic,new,74,2,1
2025-07-14,eastern,chrome,mobile,organic,returning,50,1,0
2025-07-14,eastern,chrome,mobile,paid_search,new,104,1,462
2025-07-14,eastern,chrome,mobile,paid_search,returning,42,2,255
2025-07-14,eastern,chrome,mobile,paid_social,new,96,4,194
2025-07-14,eastern,chrome,mobile,paid_social,returning,47,2,107
2025-07-14,eastern,chrome,mobile,direct,new,40,1,1
2025-07-14,eastern,chrome,mobile,direct,returning,22,2,0
2025-07-14,eastern,chrome,desktop,organic,new,55,1,0
2025-07-14,eastern,chrome,desktop,organic,returning,52,3,0
2025-07-14,eastern,chrome,desktop,paid_search,new,94,2,280
2025-07-14,eastern,chrome,desktop,paid_search,returning,50,8,154
2025-07-14,eastern,chrome,desktop,paid_social,new,74,3,117
2025-07-14,eastern,chrome,desktop,paid_social,returning,41,3,65
2025-07-14,eastern,chrome,desktop,direct,new,31,1,0
2025-07-14,eastern,chrome,desktop,direct,returning,24,2,0
2025-07-14,eastern,chrome,tablet,organic,new,30,0,0
2025-07-14,eastern,chrome,tablet,organic,returning,21,2,0
2025-07-14,eastern,chrome,tablet,paid_search,new,45,0,106
2025-07-14,eastern,chrome,tablet,paid_search,returning,17,0,59
2025-07-14,eastern,chrome,tablet,paid_social,new,28,0,45
2025-07-14,eastern,chrome,tablet,paid_social,returning,20,1,25
2025-07-14,eastern,chrome,tablet,direct,new,18,1,0
2025-07-14,eastern,chrome,tablet,direct,returning,10,0,0
2025-07-14,eastern,firefox,mobile,organic,new,48,2,0
2025-07-14,eastern,firefox,mobile,organic,returning,27,3,0
2025-07-14,eastern,firefox,mobile,paid_search,new,70,2,258
2025-07-14,eastern,firefox,mobile,paid_search,returning,31,2,142
2025-07-14,eastern,firefox,mobile,paid_social,new,46,0,108
2025-07-14,eastern,firefox,mobile,paid_social,returning,30,3,60
2025-07-14,eastern,firefox,mobile,direct,new,15,0,0
2025-07-14,eastern,firefox,mobile,direct,returning,16,0,0
2025-07-14,eastern,firefox,desktop,organic,new,32,1,0
2025-07-14,eastern,firefox,desktop,organic,returning,24,1,0
2025-07-14,eastern,firefox,desktop,paid_search,new,53,3,156
2025-07-14,eastern,firefox,desktop,paid_search,returning,35,2,86
2025-07-14,eastern,firefox,desktop,paid_social,new,51,0,65
2025-07-14,eastern,firefox,desktop,paid_social,returning,21,3,36
2025-07-14,eastern,firefox,desktop,direct,new,20,0,0
2025-07-14,eastern,firefox,desktop,direct,returning,7,0,0
2025-07-14,eastern,firefox,tablet,organic,new,12,0,0
2025-07-14,eastern,firefox,tablet,organic,returning,5,1,0
2025-07-14,eastern,firefox,tablet,paid_search,new,25,0,59
2025-07-14,eastern,firefox,tablet,paid_search,returning,11,0,33
2025-07-14,eastern,firefox,tablet,paid_social,new,20,0,25
2025-07-14,eastern,firefox,tablet,paid_social,returning,11,1,14
2025-07-14,eastern,firefox,tablet,direct,new,14,0,0
2025-07-14,eastern,firefox,tablet,direct,returning,8,0,0
2025-07-14,eastern,safari,mobile,organic,new,30,2,0
2025-07-14,eastern,safari,mobile,organic,returning,16,2,0
2025-07-14,eastern,safari,mobile,paid_search,new,48,1,175
2025-07-14,eastern,safari,mobile,paid_search,returning,21,2,96
2025-07-14,eastern,safari,mobile,paid_social,new,26,0,73
2025-07-14,eastern,safari,mobile,paid_social,returning,17,0,40
2025-07-14,eastern,safari,mobile,direct,new,18,0,0
2025-07-14,eastern,safari,mobile,direct,returning,4,0,0
2025-07-14,eastern,safari,desktop,organic,new,29,0,0
2025-07-14,eastern,safari,desktop,organic,returning,18,1,0
2025-07-14,eastern,safari,desktop,paid_search,new,23,0,106
2025-07-14,eastern,safari,desktop,paid_search,returning,12,1,58
2025-07-14,eastern,safari,desktop,paid_social,new,25,1,44
2025-07-14,eastern,safari,desktop,paid_social,returning,9,0,25
2025-07-14,eastern,safari,desktop,direct,new,16,0,0
2025-07-14,eastern,safari,desktop,direct,returning,11,1,0
2025-07-14,eastern,safari,tablet,organic,new,9,1,0
2025-07-14,eastern,safari,tablet,organic,returning,6,0,0
2025-07-14,eastern,safari,tablet,paid_search,new,12,0,40
2025-07-14,eastern,safari,tablet,paid_search,returning,7,0,22
2025-07-14,eastern,safari,tablet,paid_social,new,12,0,17
2025-07-14,eastern,safari,tablet,paid_social,returning,8,0,9
2025-07-14,eastern,safari,tablet,direct,new,3,0,0
2025-07-14,eastern,safari,tablet,direct,returning,1,0,0
2025-07-14,western,chrome,mobile,organic,new,88,5,1
2025-07-14,western,chrome,mobile,organic,returning,51,6,0
2025-07-14,western,chrome,mobile,paid_search,new,95,5,466
2025-07-14,western,chrome,mobile,paid_search,returning,64,1,257
2025-07-14,western,chrome,mobile,paid_social,new,98,4,195
2025-07-14,western,chrome,mobile,paid_social,returning,36,3,108
2025-07-14,western,chrome,mobile,direct,new,40,0,1
2025-07-14,western,chrome,mobile,direct,returning,13,1,0
2025-07-14,western,chrome,desktop,organic,new,61,3,0
2025-07-14,western,chrome,desktop,organic,returning,31,3,0
2025-07-14,western,chrome,desktop,paid_search,new,96,2,282
2025-07-14,western,chrome,desktop,paid_search,returning,43,3,156
2025-07-14,western,chrome,desktop,paid_social,new,63,1,118
2025-07-14,western,chrome,desktop,paid_social,returning,38,1,65
2025-07-14,western,chrome,desktop,direct,new,41,3,0
2025-07-14,western,chrome,desktop,direct,returning,22,2,0
2025-07-14,western,chrome,tablet,organic,new,29,0,0
2025-07-14,western,chrome,tablet,organic,returning,14,1,0
2025-07-14,western,chrome,tablet,paid_search,new,43,2,107
2025-07-14,western,chrome,tablet,paid_search,returning,21,0,59
2025-07-14,western,chrome,tablet,paid_social,new,28,0,45
2025-07-14,western,chrome,tablet,paid_social,returning,22,2,25
2025-07-14,western,chrome,tablet,direct,new,20,0,0
2025-07-14,western,chrome,tablet,direct,returning,8,1,0
2025-07-14,western,firefox,mobile,organic,new,51,1,0
2025-07-14,western,firefox,mobile,organic,returning,30,3,0
2025-07-14,western,firefox,mobile,paid_search,new,60,2,259
2025-07-14,western,firefox,mobile,paid_search,returning,36,6,143
2025-07-14,western,firefox,mobile,paid_social,new,54,2,109
2025-07-14,western,firefox,mobile,paid_social,returning,32,1,60
2025-07-14,western,firefox,mobile,direct,new,30,0,0
2025-07-14,western,firefox,mobile,direct,returning,12,1,0
2025-07-14,western,firefox,desktop,organic,new,40,2,0
2025-07-14,western,firefox,desktop,organic,returning,23,2,0
2025-07-14,western,firefox,desktop,paid_search,new,51,3,157
2025-07-14,western,firefox,desktop,paid_search,returning,43,1,87
2025-07-14,western,firefox,desktop,paid_social,new,46,1,66
2025-07-14,western,firefox,desktop,paid_social,returning,13,0,36
2025-07-14,western,firefox,desktop,direct,new,22,1,0
2025-07-14,western,firefox,desktop,direct,returning,10,1,0
2025-07-14,western,firefox,tablet,organic,new,19,0,0
2025-07-14,western,firefox,tablet,organic,returning,10,1,0
2025-07-14,western,firefox,tablet,paid_search,new,34,0,60
2025-07-14,western,firefox,tablet,paid_search,returning,11,0,33
2025-07-14,western,firefox,tablet,paid_social,new,20,0,25
2025-07-14,western,firefox,tablet,paid_social,returning,9,2,14
2025-07-14,western,firefox,tablet,direct,new,9,1,0
2025-07-14,western,firefox,tablet,direct,returning,2,0,0
2025-07-14,western,safari,mobile,organic,new,35,1,0
2025-07-14,western,safari,mobile,organic,returning,16,2,0
2025-07-14,western,safari,mobile,paid_search,new,32,1,176
2025-07-14,western,safari,mobile,paid_search,returning,20,1,97
2025-07-14,western,safari,mobile,paid_social,new,35,1,74
2025-07-14,western,safari,mobile,paid_social,returning,11,1,41
2025-07-14,western,safari,mobile,direct,new,13,2,0
2025-07-14,western,safari,mobile,direct,returning,11,1,0
2025-07-14,western,safari,desktop,organic,new,30,0,0
2025-07-14,western,safari,desktop,organic,returning,15,3,0
2025-07-14,western,safari,desktop,paid_search,new,31,0,107
2025-07-14,western,safari,desktop,paid_search,returning,13,1,59
2025-07-14,western,safari,desktop,paid_social,new,30,1,45
2025-07-14,western,safari,desktop,paid_social,returning,14,2,25
2025-07-14,western,safari,desktop,direct,new,16,0,0
2025-07-14,western,safari,desktop,direct,returning,9,2,0
2025-07-14,western,safari,tablet,organic,new,11,0,0
2025-07-14,western,safari,tablet,organic,returning,6,0,0
2025-07-14,western,safari,tablet,paid_search,new,8,0,40
2025-07-14,western,safari,tablet,paid_search,returning,8,0,22
2025-07-14,western,safari,tablet,paid_social,new,14,1,17
2025-07-14,western,safari,tablet,paid_social,returning,5,0,9
2025-07-14,western,safari,tablet,direct,new,12,0,0
2025-07-14,western,safari,tablet,direct,returning,7,0,0
2025-07-14,central,chrome,mobile,organic,new,38,1,0
2025-07-14,central,chrome,mobile,organic,returning,13,1,0
2025-07-14,central,chrome,mobile,paid_search,new,60,0,241
